search_keyword;search_location;job_title;job_posting_link;company_name;short_description;location;posted_date;rating
Software Engineer;Dallas;Lead Specialist, Federal ServiceNow Developer;https://indeed.com/rc/clk?jk=cbc4471630d9d6ad&fccid=2dd390c3a48a7ed0&vjs=3;KPMG;The KPMG Advisory practice is currently our fastest growing practice. We are seeing tremendous client demand, and looking forward we don't anticipate that…;Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Middleware Engineer;https://indeed.com/company/PLAXONIC/jobs/Engineer-26b2286ec9a79f1e?fccid=00c1e9093e1e5e65&vjs=3;Plaxonic;Required: * Strong Middleware Application Server and Web Server knowledge. * Experience with at least two of following products: *IBM WebSphere ND…;Irving, TX;Active 20 days ago;
Software Engineer;Dallas;Sr. iOS Developer- Dallas, TX Hybrid;https://indeed.com/rc/clk?jk=bdad6447cbb84192&fccid=d62a16db02be1a56&vjs=3;Five Pack Creative;Who are we looking for? Five Pack is looking for Senior iOS candidates in the Dallas area. This position is Hybrid (onsite required, 3 days/week) *Relocation…;Dallas, TX 75219 (Oak Lawn area);Posted 30+ days ago;
Software Engineer;Dallas;Sr. Android Mobile Developer (HYBRID);https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CmPt6JXytAhZscz-5ZOP53MMQ49Xi4hmwETo1lvmuAleVBiaWhAPv7uNcQs-4PC7qUHLS91KwT31W8WDR89HJ8WwXhUNrTdbn3bD6aC-iPcQoycEDPzP1EI0MakWloiJ-UD-ruQIWsWkLCYwoiecfNK1zqyiVpliNazHnjhvNnfsaoZW6SNWa_F1fN3srQLDiP20zG4f0FIfavwgmsjpK4c8ZrA7_A5HXSE1n8uXCaRTyzNlohbKmdd5KaakP0Wfs01RwYQvGZWBeXuCYSVvmqjrB2jU_isSnGlU3TKBw_tUhFeOwAjv96AyyIPYDsHTIxNWrEFUPZfsTLaddADoLarHBYgYdPoxOVoTEwW67Cj-77a1-3MtTcnX1WwT0ZSDpuC2qKarALEDFEqRKMyQgJ5v7vqs2NgtejBodwlFMfNnJLL1uZzqyWtvqbJPLhrHnW8GcsPLF3pGAenDgeSBy9-71BQSFyrxDukfX_3XfHM1Sl1yRoF9LxckOP2hnIvNJpyF4rUNUvudvgy64grXCZLAFm7WBfr-LbMnlshKO1Wm-ZJTdW4HmItD2bb9VXGTkKtu_9yDPWnQ==&xkcb=SoAw-_M3OyKTLG2Q2R0FbzkdCdPP&p=14&fvj=0&vjs=3;CGI Group, Inc.;Sr. Android Mobile Developer (HYBRID) Position Description Be part of building one of the largest independent technology and business services firms in the…;Dallas, TX 75215;Posted 30+ days ago;3.6
Software Engineer;Dallas;Java Developer (Senior);https://indeed.com/company/Intellibus/jobs/Java-Developer-9df6537782ffb36e?fccid=8174bdd96a638006&vjs=3;Intellibus;"
Write applications in Java using Object Oriented Design Principles.
Create Java Spring Boot REST Services.
Use Java Streams API to work with real time data.
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;DevOps Manager;https://indeed.com/rc/clk?jk=5034d677eedef46a&fccid=06499d4bc1f4b3a0&vjs=3;Lone Wolf Technologies;"
Build and mentor team of DevOps Engineers focused on improving the development life cycle by understanding the applications and creating efficiencies in the…
";Hybrid remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer I;https://indeed.com/rc/clk?jk=35cc7669dff44f5c&fccid=137caddf486ed6a9&vjs=3;Avaya;"
Experience using cloud-native services and architecting cloud-native applications.
Demonstrated success working on software engineering problems.
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Guidewire InsuranceNow Implementation Engineer (Developer) - Remote;https://indeed.com/rc/clk?jk=07c76d0c0cf6f3ca&fccid=9519b78d91690a4e&vjs=3;Eagle Creek Software Services;"
4+ years Full stack java experience.
5+ years Jira or similar tool.
You will work from project initiation to full customer product roll out.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Mid-Level Hydrologic and Hydraulic Modeling Engineer;https://indeed.com/rc/clk?jk=329dde03d789c4c8&fccid=ed2045d6fc6a3fad&vjs=3;Hazen and Sawyer;"
Experience with ArcGIS software is preferred.
Experience with SWMM, or other closed-pipe modeling software is preferred.
Experience with ArcGIS is preferred.
";Dallas, TX 75206 (Upper Greenville area);Posted 30+ days ago;
Software Engineer;Dallas;Senior React.js Developer;https://indeed.com/rc/clk?jk=d27f2111cff933cb&fccid=e1c59c5996f49079&vjs=3;Hashmap;"
6+ years of experience as a application development or similar role.
A high degree of intellectual curiosity and a lack of fear for learning something new.
";Irving, TX+1 location;Posted 6 days ago;
Software Engineer;Dallas;Software Engineering Team Lead-Asset & Wealth Management- DALLAS- VP;https://indeed.com/rc/clk?jk=1a11a6c75fd83764&fccid=16a97ed26c75bf2d&vjs=3;Goldman Sachs;"
Experience enabling high quality software product development by 3+ engineers.
Join our engineering teams that build massively scalable software and systems,…
";Dallas, TX 75201 (Uptown area);Posted 30+ days ago;
Software Engineer;Dallas;Cloud Engineer;https://indeed.com/rc/clk?jk=5fb4adb7d6cc6e6f&fccid=fec6b7b2efacddf6&vjs=3;Cloud Resources;"
Work with engineering and architecture teams to design and implement scalable software services.
You will also be responsible for implementing continuous…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Sr. Enterprise Software Development Lead;https://indeed.com/rc/clk?jk=f994d1b70ee72085&fccid=640102364ce22fda&vjs=3;Ayata;"
Understand business requirements and propose software solutions to meet them.
Collaborate with team members to develop cloud-based software/digital platform for…
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Firmware Engineer;https://indeed.com/company/Weathermatic/jobs/Firmware-Engineer-6076616e67cde036?fccid=58547021509279de&vjs=3;Weathermatic;"
Minimum of 5 years of experience in embedded systems development.
Strong understanding of software development life cycle and agile methodologies.
";Garland, TX 75041 (Orchard Hills area);Active 22 days ago;
Software Engineer;Dallas;Senior Application Development Tech Lead Analyst Irving-(VP) - Hybrid;https://indeed.com/rc/clk?jk=06598eb32f0eefb7&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
Excellent written and oral communication skills.
Experience with design and implementations of cloud-ready applications and deployment pipelines on large-scale…
";Irving, TX;Posted 21 days ago;
Software Engineer;Dallas;DevOps Engineer (RocketRoute, APG);https://indeed.com/rc/clk?jk=e00e92d1ff9cda65&fccid=074fe893dfac9137&vjs=3;RocketRoute;"
As a DevOps Engineer, you will drive complex tools and processes surrounding our Software-as-a-Service (SaaS) cloud-based aviation products across multiple…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Talent Community - IT Project Manager Agile/DevOps;https://indeed.com/rc/clk?jk=492c043eccdf7307&fccid=c9b9e477b3c84b4d&vjs=3;CBRE;"
Under broad direction from leadership, plans, delegates, manages, and coordinates detailed technology portion(s) of major transition teams, including: D&T…
";Dallas, TX 75201 (Downtown area);Posted 30+ days ago;
Software Engineer;Dallas;Sr. UI / UX Designer;https://indeed.com/rc/clk?jk=484bf22908c120a9&fccid=b3ee0969751e4f33&vjs=3;Homecare Homebase;"
Strong work portfolio that demonstrates the role you played on each project, the problems that were solved, and the impact the project had on the business.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Lead Multi-Platform DevOps Engineer;https://indeed.com/rc/clk?jk=feaa5afef7c152b7&fccid=9e215d88a6b33622&vjs=3;Deloitte;"
The successful candidate will engineer, install, configure, monitor, maintain and troubleshoot Deloitte's cloud applications and hosting platforms in an…
";Dallas, TX 75201 (Downtown area);Posted 19 days ago;
Software Engineer;Dallas;nCino & SalesForce Consultant;https://indeed.com/rc/clk?jk=b6b1a9df81f4169b&fccid=39e7cc3fd9e2cd7d&vjs=3;Iron Systems;"
10+ years of software engineering experience.
Iron Systems is an innovative, customer-focused provider of custom-built computing infrastructure platforms such…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;End User Services Automation & Tools Developer - VP;https://indeed.com/rc/clk?jk=a70f6a17be4530e1&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
Experience in systems analysis and programming of software applications.
Education: BS in Computer Science, Engineering or similar.
NET are preferred, or Java.
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior DevOps Engineer;https://indeed.com/rc/clk?jk=1f4852d6e5a2c0bd&fccid=3d93dfe5cb88480d&vjs=3;Crowe LLP;"
At Crowe, we know that great people are what makes a great firm.
Have the technical skill to review, verify, and validate the software code developed in the…
";Dallas, TX 75201;Posted 23 days ago;
Software Engineer;Dallas;[email protected];https://indeed.com/rc/clk?jk=b29a6044143d86e9&fccid=dd616958bd9ddc12&vjs=3;Wisefolks Technologies;"
Review requirements and finalize software specifications by meeting with systems analysts, engineers, programmers and developers.
No other travel is involved.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Developer: USA residents only;https://indeed.com/rc/clk?jk=5623298d85e13e1d&fccid=1e86fb07e67347b7&vjs=3;GreenEcho;"
Our area of focus is the nexus of technology, people and things in the cloud, on the ground or in your hand for businesses who have frequent, high-touch…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Expert Senior Manager, Machine Learning Engineer;https://indeed.com/rc/clk?jk=bde5b2fb5bc3fbba&fccid=48270b2eee62c2c6&vjs=3;Bain & Company;"
Act as Professional Development Advisor to a team of 3-5 machine learning engineers.
10+ years of software engineering, analytics development or machine…
";Dallas, TX 75202 (Downtown area);Posted 30+ days ago;
Software Engineer;Dallas;Sitecore Upgrade Lead;https://indeed.com/rc/clk?jk=2b55a5ec2e5689a3&fccid=65670702cc8dce3a&vjs=3;Talent 101;"
This developer would be responsible for the overall technical development, architecture, and maintenance of the corporate web site as well as other web and…
";Dallas, TX 75243 (Northeast Dallas area);Posted 30+ days ago;
Software Engineer;Dallas;Senior Manager of Software Engineering;https://indeed.com/rc/clk?jk=6eda8c2202544267&fccid=ae9756cedf0d1fd3&vjs=3;Nav;"
We believe great, enduring relationships are grounded in trust and transparency.
Providing equal pay for equal work is table stakes for being a great place to…
";Dallas, TX 75229 (Northwest Dallas area);Posted 1 day ago;
Software Engineer;Dallas;Senior Lead Java Developer;https://indeed.com/rc/clk?jk=aa1ec0108e0ca263&fccid=cf45842625c7782d&vjs=3;Quisitive;"
Involved in the full systems life cycle and is responsible for designing, coding, testing, implementing maintaining and supporting applications software.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Consultant, DevOps- Tech Modernization;https://indeed.com/rc/clk?jk=6d9da586f0351ca0&fccid=2df6a1e69a70a1e7&vjs=3;Cognizant Technology Solutions;"
As a Senior Consultant, this means partnering with clients and project stakeholders, colleagues creating high-quality client deliverables and taking ownership…
";Remote in Dallas, TX 75215;Posted 8 days ago;
Software Engineer;Dallas;Principal Software Engineer;https://indeed.com/rc/clk?jk=ab64dd66f37267dd&fccid=f3e9855b5ce57ebe&vjs=3;Sam's Club;"
Option 2: 7 years' experience in software engineering or related area.
Deliver for the Customer - Strategic Thinking - Adopts a holistic perspective that…
";Dallas, TX 75202 (Downtown area);Posted 30+ days ago;
Software Engineer;Dallas;Sr. Director II, Enterprise Architecture;https://indeed.com/rc/clk?jk=f014aa3b4cca7081&fccid=f3e9855b5ce57ebe&vjs=3;Sam's Club;"
Ensure that technology systems are secure, reliable, and scalable, and meet regulatory and compliance requirements .
Drive associate engagement and commitment.
";Dallas, TX 75202 (Downtown area);Posted 30+ days ago;
Software Engineer;Dallas;Advisory Data Analytics Azure Database Developer;https://indeed.com/rc/clk?jk=1fefcd5aaa6a8e7c&fccid=3d93dfe5cb88480d&vjs=3;Crowe LLP;"
At Crowe, we know that great people are what makes a great firm.
The individual must be a hands-on developer, ideally with 5-7+ years of experience with…
";Remote in Dallas, TX 75201;Posted 30+ days ago;
Software Engineer;Dallas;Senior Service Now GRC Engineer;https://indeed.com/rc/clk?jk=5f3074be3d292301&fccid=78bbcd26e39621f5&vjs=3;WELLS FARGO BANK;"
Resolve moderately complex issues and lead a team to meet existing client needs or potential new clients needs while leveraging solid understanding of the…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Sr. UI / UX Designer;https://indeed.com/rc/clk?jk=3ab9f51420ecda05&fccid=02bd2bdda97deebf&vjs=3;Hearst Media Services;"
Founded in 1999, Homecare Homebase provides powerful, cloud-based software that streamlines virtually every aspect of a home health or hospice business.
";Remote in Dallas, TX 75206;Posted 30+ days ago;
Software Engineer;Dallas;Site Reliability Engineer;https://indeed.com/rc/clk?jk=ba2a19ce0c4466e4&fccid=4d17dd64ea6355de&vjs=3;Analytic Partners;"
Participate in services and software systems design.
Strong scripting skills in one or any combination of bash, python, Perl, ruby.
";Hybrid remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Android Developer;https://indeed.com/rc/clk?jk=e5ee8310ed38ecf6&fccid=e8e8e1acd1b48271&vjs=3;Copper Digital;"
Knowledge of the open-source Android ecosystem and the libraries available for common tasks such as GSON, Retrofit, Glide/Picasso, Android Architecture…
";Dallas, TX+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Senior Vlocity Developer (Remote);https://indeed.com/rc/clk?jk=54407b869f0bdbc2&fccid=9519b78d91690a4e&vjs=3;Eagle Creek Software Services;"
Participate in pre-sales efforts and strategic project planning.
Ability to travel for initial project set-up and major milestones as required.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Salesforce Health Cloud Developer - Remote position;https://indeed.com/rc/clk?jk=ab7a078f03ae763e&fccid=9519b78d91690a4e&vjs=3;Eagle Creek Software Services;"
Participate in the full application life cycle from technical design to development, testing and deployment.
Participate in the development of Salesforce Health…
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;System Architect - eCommerce;https://indeed.com/rc/clk?jk=e38f0e5d741d1c2d&fccid=87f38351bd29de24&vjs=3;Eaton Corporation;"
Experience in Oracle PL/SQL, Angular, React or similar front end frameworks.
Experience developing enterprise grade, highly scalable, highly performant…
";Hybrid remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;PAS (Process Automation Systems) Engineer;https://indeed.com/rc/clk?jk=aa47dcc39bc50ae2&fccid=a9674ce27f1f2a1d&vjs=3;Stealth Recruiting Services;"
System Configuration: Assist in the configuration of process graphics, I/O configuration, and control logic troubleshooting for Automation projects.
";Dallas, TX 75201;Posted 30+ days ago;
Software Engineer;Dallas;Senior iOS Engineer, Startup;https://indeed.com/rc/clk?jk=15ae23d4f9464839&fccid=09e02654c2f26bbd&vjs=3;Recruiting From Scratch;Who is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware…;Dallas, TX 75205 (Highland Park area);Posted 30+ days ago;
Software Engineer;Dallas;Sr. Automation Engineer for Power Generation Projects;https://indeed.com/rc/clk?jk=74bb43f20b06312c&fccid=cea8a5db2ea5be68&vjs=3;Innovative Control Solutions;"
Interpreting customer specifications, drawings, and documentation requirements, along with industrial standards such as NFPA, CSA, UL508 and NEMA, then…
";Dallas, TX+2 locations;Posted 30+ days ago;
Software Engineer;Dallas;ITSM ServiceNow Business Analyst;https://indeed.com/company/PLAXONIC/jobs/Business-Analyst-cba12e9feadd2826?fccid=00c1e9093e1e5e65&vjs=3;Plaxonic;"
Ability to quickly learn new concepts and software.
Strong communication skills, both written and oral.
3+ years of software development experience (Java on…
";Irving, TX;Active 9 days ago;
Software Engineer;Dallas;Senior IBM Security Verify Access (ISVA/ISAM) Engineer- Remote/Delivery Center Role;https://indeed.com/rc/clk?jk=5caa0d4d98fae256&fccid=9e215d88a6b33622&vjs=3;Deloitte;"
Excellent oral and written communication skills.
Knowledge of local, cloud and hybrid Directory Service architectures.
5+ years of IBM ISAM experience.
";Remote in Dallas, TX 75201;Posted 30+ days ago;
